"SAMPLE"	"GENE"	"SEQ_COUNT"	"SEQ_FREQ"
"CD1113"	"V1-2_J2*01"	31	0.000509784574905443
"CD1114"	"V3-15_J4*02"	31	0.0187085093542547
"CD1115"	"V1-46_J2*01"	31	0.000910746812386157
"CD1115"	"V3-43_J3*02"	31	0.000910746812386157
"CD1120"	"V3-53_J5*02"	31	0.000940990772219524
"CD1125"	"V4-30-4_J2*01"	31	0.000785665407912411
"CD1127"	"V2-70_J3*02"	31	0.000798495737063081
"CD1149"	"V4-38-2_J3*02"	31	0.00187844634308914
"CD1149"	"V4-39_J2*01"	31	0.00187844634308914
"CD1149"	"V6-1_J3*02"	31	0.00187844634308914
"CD1187"	"V3-21_J5*02"	31	0.00349808169713383
"CD1202"	"V1-69_J4*02,J5*02"	31	0.000650345102481801
"CD1202"	"V4-38-2_J2*01"	31	0.000650345102481801
"CD1205"	"V1-8_J4*02,J5*02"	31	0.000509885193591894
"CD1205"	"V3-20_J3*02"	31	0.000509885193591894
"CD1208"	"V3-13_J4*02"	31	0.000659574468085106
"CD1208"	"V3-49_J5*02"	31	0.000659574468085106
"CD1208"	"V6-1_J3*02"	31	0.000659574468085106
"CD1211"	"V2-26_J6*03"	31	0.00078225541901133
"CD1211"	"V3-48_J1*01"	31	0.00078225541901133
"CD1268"	"V3-66_J3*02"	31	0.0014187643020595
"CD1268"	"V4-34_J2*01"	31	0.0014187643020595
"CD1268"	"V6-1_J6*02"	31	0.0014187643020595
"CD1362_HC"	"V3-11_J2*01"	31	0.00070197685740812
"CD1362_HC"	"V3-13_J3*02"	31	0.00070197685740812
"CD1362_HC"	"V3-15_J2*01"	31	0.00070197685740812
"CD1363_HC"	"V4-4_J3*02"	31	0.00110288885726484
"CD1368"	"V1-24_J3*02"	31	0.000729068673565381
"CD1368"	"V3-7_J5*02"	31	0.000729068673565381
"HC_09_BB"	"V3-48_J4*02,J5*02"	31	0.00114628013607455
"HC_09_BB"	"V3-49_J5*02"	31	0.00114628013607455
"HC_09_BB"	"V4-38-2_J4*02,J5*02"	31	0.00114628013607455
"HC_11_BB"	"V2-70_J5*02"	31	0.000764356337993441
"HC_11_BB"	"V3-33_J4*02,J5*02"	31	0.000764356337993441
"HC_11_BB"	"V3-74_J3*02"	31	0.000764356337993441
"HC_11_BB"	"V4-34_J1*01"	31	0.000764356337993441
"HC_12_BB"	"V2-5_J3*02"	31	0.00152664237171279
"HC_12_BB"	"V3-49_J6*02"	31	0.00152664237171279
"HC_12_BB"	"V5-10-1_J5*02"	31	0.00152664237171279
"HC_13_BB"	"V3-21_J2*01"	31	0.00153594609324679
"HC_13_BB"	"V4-31_J3*02"	31	0.00153594609324679
"HC_14_BB"	"V1-69_J2*01"	31	0.000828788364880761
"HC_15_BB"	"V3-21_J4*02,J5*02"	31	0.00126386170906719
"HC_15_BB"	"V4-34_J2*01"	31	0.00126386170906719
"HC_16_BB"	"V1-46_J6*03"	31	0.000844663633143511
"HC_21_BB"	"V1-58_J6*03"	31	0.000516658055699072
"HC_21_BB"	"V2-70_J6*03"	31	0.000516658055699072
"HC_22_BB"	"V3-66_J5*02"	31	0.000937008826018619
"HC_22_BB"	"V7-4-1_J6*02"	31	0.000937008826018619
"HC_23_BB"	"V2-5_J6*02"	31	0.000588793922127255
"HC_23_BB"	"V3-11_J2*01"	31	0.000588793922127255
"HC_23_BB"	"V3-13_J2*01"	31	0.000588793922127255
"HC_23_BB"	"V3-73_J5*02"	31	0.000588793922127255
"HC_30_BB"	"V2-70_J4*02"	31	0.00261780104712042
"HC_30_BB"	"V4-4_J5*02"	31	0.00261780104712042
"HC_31_BB"	"V6-1_J6*03"	31	0.000987072533910718
"HC_32_BB"	"V1-69_J4*02,J5*02"	31	0.00201744110373552
"HC_32_BB"	"V3-48_J5*02"	31	0.00201744110373552
"HC_32_BB"	"V3-7_J3*02"	31	0.00201744110373552
"HC_32_BB"	"V4-34_J2*01"	31	0.00201744110373552
"HC_32_BB"	"V6-1_J6*02"	31	0.00201744110373552
"HC_33_BB"	"V1-3_J6*02"	31	0.00198973042362003
"HC_33_BB"	"V3-30-3_J5*02"	31	0.00198973042362003
"HC_36_BB"	"V3-20_J3*02"	31	0.00119612609484122
"HC_36_BB"	"V3-48_J2*01"	31	0.00119612609484122
"HC_36_BB"	"V3-49_J3*02"	31	0.00119612609484122
"HC_37_BB"	"V3-23_J5*02"	31	0.0120622568093385
"HC_38_BB"	"V1-46_J5*02"	31	0.00235454959744797
"BC_10"	"V2-70_J6*03"	30	0.000764720876879939
"BC_10"	"V3-7_J4*02,J5*02"	30	0.000764720876879939
"BC_11"	"V3-64_J6*02"	30	0.000577556167337273
"BC_12"	"V1-18_J4*02,J5*02"	30	0.000745841931233374
"BC_12"	"V1-69_J1*01"	30	0.000745841931233374
"BC_12"	"V1-69_J2*01"	30	0.000745841931233374
"BC_12"	"V4-30-2_J5*02"	30	0.000745841931233374
"BC_13"	"V4-4_J6*02"	30	0.000436211358943787
"BC_14"	"V1-8_J2*01"	30	0.000533551496611948
"BC_14"	"V3-73_J3*02"	30	0.000533551496611948
"BC_16"	"V1-24_J3*02"	30	0.000580933754187564
"BC_18"	"V1-2_J1*01"	30	0.000590551181102362
"Biotech_050"	"V3-33_J4*02,J5*02"	30	0.000769447792967247
"Biotech_065"	"V1-58_J3*02"	30	0.000667215265885283
"Biotech_065"	"V3-9_J4*02,J5*02"	30	0.000667215265885283
"Biotech_067"	"V3-48_J2*01"	30	0.000828203075394087
"Biotech_067"	"V3-53_J5*02"	30	0.000828203075394087
"Biotech_067"	"V3-7_J2*01"	30	0.000828203075394087
"Biotech_072"	"V3-43_J4*02"	30	0.00420993544765647
"Biotech_072"	"V5-51_J5*02"	30	0.00420993544765647
"Biotech_075"	"V1-2_J5*02"	30	0.00401767778224186
"Biotech_075"	"V1-46_J3*02"	30	0.00401767778224186
"Biotech_075"	"V3-23_J6*03"	30	0.00401767778224186
"Biotech_078"	"V1-24_J3*02"	30	0.0016651865008881
"Biotech_078"	"V1-3_J6*02"	30	0.0016651865008881
"Biotech_078"	"V3-21_J2*01"	30	0.0016651865008881
"Biotech_078"	"V4-61_J6*02"	30	0.0016651865008881
"Biotech_080"	"V1-18_J3*02"	30	0.00236369366530098
"Biotech_080"	"V4-59_J2*01"	30	0.00236369366530098
"Biotech_081"	"V3-53_J3*02"	30	0.000952411187656751
"Biotech_081"	"V3-64_J6*02"	30	0.000952411187656751
"Biotech_083"	"V4-59_J2*01"	30	0.00141242937853107
"Biotech_085"	"V1-2_J4*02"	30	0.0102951269732327
"Biotech_086"	"V1-24_J5*02"	30	0.000700967334922193
"Biotech_086"	"V1-2_J2*01"	30	0.000700967334922193
"Biotech_086"	"V6-1_J3*02"	30	0.000700967334922193
"Biotech_087"	"V1-58_J3*02"	30	0.00085295121119072
"Biotech_087"	"V3-20_J4*02"	30	0.00085295121119072
"Biotech_087"	"V3-9_J4*02,J5*02"	30	0.00085295121119072
"Biotech_087"	"V4-30-2_J5*02"	30	0.00085295121119072
"Biotech_087"	"V4-31_J2*01"	30	0.00085295121119072
"Biotech_089"	"V1-2_J1*01"	30	0.000932371954251616
"Biotech_090"	"V2-26_J6*02"	30	0.000871257224174484
"Biotech_090"	"V3-11_J2*01"	30	0.000871257224174484
"Biotech_090"	"V3-48_J4*02,J5*02"	30	0.000871257224174484
"Biotech_090"	"V3-9_J1*01"	30	0.000871257224174484
"Biotech_090"	"V4-34_J4*02,J5*02"	30	0.000871257224174484
"Biotech_091"	"V3-43_J6*02"	30	0.00222238684346989
"Biotech_092"	"V4-30-2_J6*02"	30	0.000654179114241479
"Biotech_092"	"V4-31_J2*01"	30	0.000654179114241479
"Biotech_093"	"V4-59_J5*02"	30	0.00646273158121499
"Biotech_094"	"V4-30-2_J6*03"	30	0.000970591089973794
"Biotech_097"	"V3-74_J3*02"	30	0.000719200249322753
"Biotech_097"	"V4-39_J1*01"	30	0.000719200249322753
"Biotech_099"	"V3-11_J4*02"	30	0.0130491518051327
"Biotech_100"	"V1-69_J4*02,J5*02"	30	0.00100512614333099
"Biotech_100"	"V3-13_J6*03"	30	0.00100512614333099
"Biotech_100"	"V3-53_J5*02"	30	0.00100512614333099
"Biotech_101"	"V1-46_J3*02"	30	0.00443262411347518
"Biotech_103"	"V2-5_J4*02"	30	0.00334001336005344
"Biotech_103"	"V3-53_J3*02"	30	0.00334001336005344
"Biotech_105"	"V4-38-2_J3*02"	30	0.00182559483965192
"Biotech_106"	"V4-4_J6*02"	30	0.00299281723862729
"Biotech_107"	"V2-26_J6*03"	30	0.000732296726633632
"Biotech_107"	"V3-11_J2*01"	30	0.000732296726633632
"Biotech_107"	"V3-9_J4*02,J5*02"	30	0.000732296726633632
"Biotech_107"	"V4-31_J2*01"	30	0.000732296726633632
"Biotech_108"	"V1-58_J5*02"	30	0.000703531729280991
"Biotech_108"	"V3-13_J6*03"	30	0.000703531729280991
"Biotech_108"	"V6-1_J3*02"	30	0.000703531729280991
"Biotech_110"	"V3-53_J6*02"	30	0.00118915490724592
"Biotech_110"	"V3-74_J3*02"	30	0.00118915490724592
"Biotech_110"	"V7-4-1_J3*02"	30	0.00118915490724592
"Biotech_111"	"V3-43_J6*02"	30	0.000880850314169945
"Biotech_111"	"V3-53_J3*02"	30	0.000880850314169945
"Biotech_115"	"V3-15_J5*02"	30	0.00206398348813209
"Biotech_115"	"V6-1_J6*02"	30	0.00206398348813209
"Biotech_120"	"V3-74_J4*02"	30	0.00397561622051418
"Biotech_120"	"V5-51_J5*02"	30	0.00397561622051418
"Biotech_121"	"V3-64_J3*02"	30	0.00145737187272286
"Biotech_121"	"V3-64_J6*03"	30	0.00145737187272286
"Biotech_121"	"V4-61_J4*02"	30	0.00145737187272286
"Biotech_127"	"V3-30_J3*02"	30	0.00778412039439543
"Biotech_127"	"V4-59_J5*02"	30	0.00778412039439543
"Biotech_131"	"V4-39_J6*02"	30	0.002154243860405
"Biotech_132"	"V1-3_J6*02"	30	0.00401123144805455
"CD0497"	"V1-18_J2*01"	30	0.000719527989638797
"CD0497"	"V3-11_J4*02,J5*02"	30	0.000719527989638797
"CD0497"	"V6-1_J5*02"	30	0.000719527989638797
"CD0838"	"V3-49_J3*02"	30	0.00255232261357836
"CD0838"	"V3-74_J4*02"	30	0.00255232261357836
"CD0838"	"V6-1_J4*02"	30	0.00255232261357836
"CD1071"	"V1-69-2_J4*02"	30	0.000723292427128288
"CD1071"	"V3-72_J4*02"	30	0.000723292427128288
"CD1071"	"V3-74_J5*02"	30	0.000723292427128288
"CD1071"	"V3-9_J1*01"	30	0.000723292427128288
"CD1076"	"V1-18_J2*01"	30	0.000780315247359933
"CD1076"	"V5-10-1_J2*01"	30	0.000780315247359933
"CD1081"	"V2-70_J6*02"	30	0.000984639621898385
"CD1081"	"V3-21_J1*01"	30	0.000984639621898385
"CD1096"	"V1-24_J4*02"	30	0.00335833426620396
"CD1096"	"V1-3_J4*02"	30	0.00335833426620396
"CD1096"	"V1-69_J6*03"	30	0.00335833426620396
"CD1110"	"V1-24_J4*02,J5*02"	30	0.000540530801246824
"CD1110"	"V3-11_J2*01"	30	0.000540530801246824
"CD1114"	"V5-51_J4*02"	30	0.0181050090525045
"CD1115"	"V3-20_J3*02"	30	0.000881367882954345
"CD1115"	"V3-64_J4*02"	30	0.000881367882954345
"CD1115"	"V3-74_J3*02"	30	0.000881367882954345
"CD1120"	"V3-9_J2*01"	30	0.000910636231180185
"CD1127"	"V3-13_J3*02"	30	0.000772737810061046
"CD1127"	"V3-20_J5*02"	30	0.000772737810061046
"CD1129"	"V3-53_J5*02"	30	0.00074757039621231
"CD1149"	"V1-69_J2*01"	30	0.00181785129976368
"CD1149"	"V4-30-4_J5*02"	30	0.00181785129976368
"CD1149"	"V4-61_J5*02"	30	0.00181785129976368
"CD1169"	"V1-2_J4*02,J5*02"	30	0.000490364340705144
"CD1169"	"V3-64_J3*02"	30	0.000490364340705144
"CD1169"	"V4-59_J4*02,J5*02"	30	0.000490364340705144
"CD1169"	"V4-61_J3*02"	30	0.000490364340705144
"CD1187"	"V3-43_J6*04"	30	0.003385240352065
"CD1187"	"V4-39_J6*03"	30	0.003385240352065
"CD1202"	"V1-46_J4*02,J5*02"	30	0.000629366228208194
"CD1202"	"V3-72_J4*02"	30	0.000629366228208194
"CD1205"	"V1-2_J1*01"	30	0.000493437284121188
"CD1205"	"V3-7_J4*02,J5*02"	30	0.000493437284121188
"CD1208"	"V2-26_J6*02"	30	0.000638297872340425
"CD1208"	"V3-13_J2*01"	30	0.000638297872340425
"CD1211"	"V1-2_J5*02"	30	0.000757021373236771
"CD1211"	"V4-4_J4*02,J5*02"	30	0.000757021373236771
"CD1212"	"V3-30_J1*01"	30	0.000773993808049536
"CD1212"	"V3-53_J5*02"	30	0.000773993808049536
"CD1212"	"V3-7_J5*02"	30	0.000773993808049536
"CD1268"	"V3-23_J2*01"	30	0.00137299771167048
"CD1268"	"V3-49_J3*02"	30	0.00137299771167048
"CD1268"	"V3-64_J5*02"	30	0.00137299771167048
"CD1268"	"V7-4-1_J5*02"	30	0.00137299771167048
"CD1362_HC"	"V1-58_J6*02"	30	0.00067933244265302
"CD1362_HC"	"V3-48_J1*01"	30	0.00067933244265302
"CD1363_HC"	"V1-58_J6*02"	30	0.00106731179735307
"CD1368"	"V1-58_J5*02"	30	0.00070555032925682
"HC_09_BB"	"V2-26_J6*02"	30	0.0011093033574915
"HC_09_BB"	"V3-15_J5*02"	30	0.0011093033574915
"HC_10_BB"	"V2-26_J2*01"	30	0.00055045871559633
"HC_10_BB"	"V4-59_J4*02,J5*02"	30	0.00055045871559633
"HC_11_BB"	"V1-69-2_J5*02"	30	0.000739699681929137
"HC_11_BB"	"V3-73_J5*02"	30	0.000739699681929137
"HC_12_BB"	"V1-46_J5*02"	30	0.00147739584359303
"HC_12_BB"	"V3-7_J2*01"	30	0.00147739584359303
"HC_12_BB"	"V4-34_J1*01"	30	0.00147739584359303
"HC_13_BB"	"V2-70_J4*02"	30	0.00148639944507754
"HC_13_BB"	"V4-34_J1*01"	30	0.00148639944507754
"HC_15_BB"	"V3-49_J6*02"	30	0.00122309197651663
"HC_15_BB"	"V4-30-4_J6*02"	30	0.00122309197651663
"HC_15_BB"	"V4-39_J1*01"	30	0.00122309197651663
"HC_16_BB"	"V1-24_J5*02"	30	0.00081741641917114
"HC_16_BB"	"V2-70_J3*02"	30	0.00081741641917114
"HC_16_BB"	"V2-70_J6*02"	30	0.00081741641917114
"HC_20_BB"	"V1-58_J3*02"	30	0.000636888586956522
"HC_20_BB"	"V2-26_J3*02"	30	0.000636888586956522
"HC_20_BB"	"V2-5_J2*01"	30	0.000636888586956522
"HC_21_BB"	"V3-20_J6*03"	30	0.000499991666805553
"HC_22_BB"	"V3-49_J3*02"	30	0.000906782734856728
"HC_22_BB"	"V3-74_J5*02"	30	0.000906782734856728
"HC_23_BB"	"V1-8_J2*01"	30	0.00056980056980057
"HC_23_BB"	"V2-5_J2*01"	30	0.00056980056980057
"HC_23_BB"	"V3-30-3_J2*01"	30	0.00056980056980057
"HC_23_BB"	"V3-53_J2*01"	30	0.00056980056980057
"HC_24_BB"	"V3-13_J4*02"	30	0.000683963339564999
"HC_30_BB"	"V1-2_J6*02"	30	0.00253335585205202
"HC_30_BB"	"V3-48_J5*02"	30	0.00253335585205202
"HC_32_BB"	"V4-4_J3*02"	30	0.00195236235845373
"HC_33_BB"	"V2-5_J5*02"	30	0.00192554557124519
"HC_33_BB"	"V3-11_J3*02"	30	0.00192554557124519
"HC_33_BB"	"V4-39_J2*01"	30	0.00192554557124519
"HC_34_BB"	"V3-9_J4*02"	30	0.0183710961420698
"HC_35_BB"	"V2-70_J5*02"	30	0.000759570589426777
"HC_35_BB"	"V3-21_J2*01"	30	0.000759570589426777
"HC_36_BB"	"V2-26_J3*02"	30	0.00115754138210441
"HC_36_BB"	"V3-15_J5*02"	30	0.00115754138210441
"HC_37_BB"	"V1-18_J6*02"	30	0.0116731517509728
"HC_38_BB"	"V4-30-4_J4*02"	30	0.00227859638462707
"BC_10"	"V1-58_J6*03"	29	0.000739230180983941
"BC_10"	"V5-51_J2*01"	29	0.000739230180983941
"BC_11"	"V3-30-3_J4*02,J5*02"	29	0.000558304295092698
"BC_12"	"V1-58_J6*02"	29	0.000720980533525595
"BC_13"	"V3-20_J3*02"	29	0.000421670980312327
"BC_14"	"V1-2_J4*02,J5*02"	29	0.000515766446724883
"BC_16"	"V2-26_J2*01"	29	0.000561569295714645
"BC_16"	"V3-21_J1*01"	29	0.000561569295714645
"BC_16"	"V3-53_J4*02,J5*02"	29	0.000561569295714645
"BC_16"	"V4-30-4_J2*01"	29	0.000561569295714645
"BC_16"	"V4-39_J1*01"	29	0.000561569295714645
"BC_17"	"V2-70_J6*03"	29	0.000688999762413875
"BC_18"	"V3-64_J5*02"	29	0.000570866141732283
"BC_18"	"V4/OR15-8_J4*02"	29	0.000570866141732283
"Biotech_045"	"V5-10-1_J5*02"	29	0.000854449027695934
"Biotech_050"	"V1-24_J6*03"	29	0.000743799533201672
"Biotech_050"	"V3-20_J4*02"	29	0.000743799533201672
"Biotech_050"	"V4-30-2_J6*02"	29	0.000743799533201672
"Biotech_064"	"V2-70_J3*02"	29	0.000845136096054089
"Biotech_064"	"V3-13_J6*02"	29	0.000845136096054089
"Biotech_064"	"V3-23_J1*01"	29	0.000845136096054089
"Biotech_064"	"V3-66_J4*02,J5*02"	29	0.000845136096054089
"Biotech_072"	"V3-73_J4*02"	29	0.00406960426606792
"Biotech_072"	"V4-4_J6*02"	29	0.00406960426606792
"Biotech_075"	"V1-46_J5*02"	29	0.00388375518950047
"Biotech_079"	"V4-31_J3*02"	29	0.00434131736526946
"Biotech_079"	"V5-51_J6*03"	29	0.00434131736526946
"Biotech_081"	"V3-73_J6*02"	29	0.000920664148068193
"Biotech_083"	"V3-21_J4*02,J5*02"	29	0.0013653483992467
"Biotech_085"	"V3-30_J6*02"	29	0.00995195607412491
"Biotech_086"	"V1-8_J2*01"	29	0.000677601757091453
"Biotech_086"	"V2-5_J6*03"	29	0.000677601757091453
"Biotech_086"	"V3-20_J3*02"	29	0.000677601757091453
"Biotech_086"	"V3-74_J6*03"	29	0.000677601757091453
"Biotech_087"	"V1-24_J6*02"	29	0.000824519504151029
"Biotech_087"	"V2-5_J6*02"	29	0.000824519504151029
"Biotech_089"	"V3-30-3_J2*01"	29	0.000901292889109896
"Biotech_089"	"V3-33_J2*01"	29	0.000901292889109896
"Biotech_089"	"V3-48_J2*01"	29	0.000901292889109896
"Biotech_089"	"V3-9_J1*01"	29	0.000901292889109896
"Biotech_089"	"V4-61_J2*01"	29	0.000901292889109896
"Biotech_090"	"V1-3_J5*02"	29	0.000842215316702001
"Biotech_090"	"V3-74_J5*02"	29	0.000842215316702001
"Biotech_090"	"V4-4_J2*01"	29	0.000842215316702001
"Biotech_091"	"V1-69_J4*02,J5*02"	29	0.00214830728202089
"Biotech_091"	"V3-30_J3*02"	29	0.00214830728202089
"Biotech_091"	"V4-31_J5*02"	29	0.00214830728202089
"Biotech_092"	"V3-33_J2*01"	29	0.000632373143766763
"Biotech_094"	"V4-39_J1*01"	29	0.000938238053641334
"Biotech_096"	"V1-69_J2*01"	29	0.000979961477376407
"Biotech_096"	"V3-15_J5*02"	29	0.000979961477376407
"Biotech_096"	"V4-30-4_J5*02"	29	0.000979961477376407
"Biotech_096"	"V4-31_J5*02"	29	0.000979961477376407
"Biotech_097"	"V3-9_J2*01"	29	0.000695226907678661
"Biotech_100"	"V3-13_J2*01"	29	0.000971621938553288
"Biotech_100"	"V3-30-3_J2*01"	29	0.000971621938553288
"Biotech_100"	"V6-1_J3*02"	29	0.000971621938553288
"Biotech_100"	"V6-1_J6*03"	29	0.000971621938553288
"Biotech_101"	"V3-11_J6*02"	29	0.00428486997635934
"Biotech_101"	"V3-7_J6*02"	29	0.00428486997635934
"Biotech_101"	"V4-39_J5*02"	29	0.00428486997635934
"Biotech_103"	"V1-18_J3*02"	29	0.00322867958138499
"Biotech_105"	"V2-70_J6*02"	29	0.00176474167833019
"Biotech_105"	"V4-31_J3*02"	29	0.00176474167833019
"Biotech_105"	"V5-10-1_J6*02"	29	0.00176474167833019
"Biotech_108"	"V3-30_J1*01"	29	0.000680080671638291
"Biotech_110"	"V3-15_J5*02"	29	0.00114951641033772
"Biotech_110"	"V3-20_J5*02"	29	0.00114951641033772
"Biotech_110"	"V3-43_J4*02"	29	0.00114951641033772
"Biotech_110"	"V4-30-4_J6*02"	29	0.00114951641033772
"Biotech_115"	"V3-11_J5*02"	29	0.00199518403852769
"Biotech_115"	"V3-7_J3*02"	29	0.00199518403852769
"Biotech_120"	"V1-46_J6*02"	29	0.00384309567983037
"Biotech_120"	"V3-15_J6*02"	29	0.00384309567983037
"Biotech_129"	"V2-70_J6*02"	29	0.000935242518059856
"Biotech_129"	"V3-30_J2*01"	29	0.000935242518059856
"Biotech_129"	"V3-73_J3*02"	29	0.000935242518059856
"Biotech_129"	"V3-74_J3*02"	29	0.000935242518059856
"Biotech_131"	"V3-30_J4*02,J5*02"	29	0.00208243573172483
"Biotech_131"	"V3-33_J6*03"	29	0.00208243573172483
"Biotech_131"	"V3-66_J3*02"	29	0.00208243573172483
"Biotech_132"	"V3-30_J3*02"	29	0.0038775237331194
"Biotech_132"	"V4-61_J5*02"	29	0.0038775237331194
"CD0497"	"V3-53_J2*01"	29	0.000695543723317504
"CD0497"	"V4-4_J2*01"	29	0.000695543723317504
"CD0497"	"V5-51_J1*01"	29	0.000695543723317504
"CD0838"	"V3-73_J4*02"	29	0.00246724519312574
"CD0844"	"V3-33_J2*01"	29	0.000558530102846578
"CD0844"	"V3-48_J4*02,J5*02"	29	0.000558530102846578
"CD0844"	"V3-72_J4*02"	29	0.000558530102846578
"CD0844"	"V4-59_J4*02,J5*02"	29	0.000558530102846578
"CD1071"	"V1-46_J4*02,J5*02"	29	0.000699182679557345
"CD1071"	"V3-30_J2*01"	29	0.000699182679557345
"CD1076"	"V3-13_J6*02"	29	0.000754304739114602
"CD1076"	"V3-33_J1*01"	29	0.000754304739114602
"CD1076"	"V3-66_J2*01"	29	0.000754304739114602
"CD1076"	"V4-61_J5*02"	29	0.000754304739114602
"CD1081"	"V3-74_J3*02"	29	0.000951818301168439
"CD1081"	"V4-61_J6*02"	29	0.000951818301168439
"CD1096"	"V4-61_J5*02"	29	0.00324638979066383
"CD1110"	"V1-18_J4*02,J5*02"	29	0.00052251310787193
"CD1110"	"V3-30_J4*02,J5*02"	29	0.00052251310787193
"CD1110"	"V3-48_J4*02,J5*02"	29	0.00052251310787193
"CD1113"	"V1-3_J3*02"	29	0.000476895247492189
"CD1115"	"V6-1_J3*02"	29	0.000851988953522534
"CD1120"	"V1-8_J3*02"	29	0.000880281690140845
"CD1120"	"V2-26_J3*02"	29	0.000880281690140845
"CD1120"	"V3-74_J5*02"	29	0.000880281690140845
"CD1125"	"V3-49_J3*02"	29	0.000734977317079352
"CD1125"	"V4-59_J4*02,J5*02"	29	0.000734977317079352
"CD1127"	"V3-49_J3*02"	29	0.000746979883059011
"CD1127"	"V3-9_J1*01"	29	0.000746979883059011
"CD1129"	"V2-5_J2*01"	29	0.000722651383005233
"CD1129"	"V3-11_J2*01"	29	0.000722651383005233
"CD1129"	"V3-74_J5*02"	29	0.000722651383005233
"CD1149"	"V4-30-4_J6*03"	29	0.00175725625643822
"CD1149"	"V4-38-2_J6*03"	29	0.00175725625643822
"CD1169"	"V3-43_J5*02"	29	0.000474018862681639
"CD1169"	"V3-64_J6*02"	29	0.000474018862681639
"CD1187"	"V1-3_J4*02"	29	0.00327239900699616
"CD1187"	"V3-66_J4*02"	29	0.00327239900699616
"CD1202"	"V1-69_J1*01"	29	0.000608387353934588
"CD1205"	"V1-3_J2*01"	29	0.000476989374650482
"CD1205"	"V1-58_J3*02"	29	0.000476989374650482
"CD1205"	"V3-73_J3*02"	29	0.000476989374650482
"CD1205"	"V4-61_J5*02"	29	0.000476989374650482
"CD1208"	"V1-2_J4*02,J5*02"	29	0.000617021276595745
"CD1211"	"V3-64_J6*03"	29	0.000731787327462212
"CD1211"	"V3-74_J2*01"	29	0.000731787327462212
"CD1211"	"V5-10-1_J2*01"	29	0.000731787327462212
"CD1212"	"V3-48_J4*02,J5*02"	29	0.000748194014447884
"CD1268"	"V1-24_J3*02"	29	0.00132723112128146
"CD1268"	"V1-58_J4*02"	29	0.00132723112128146
"CD1268"	"V4-38-2_J6*02"	29	0.00132723112128146
"CD1362_HC"	"V3-7_J2*01"	29	0.000656688027897919
"CD1362_HC"	"V6-1_J6*02"	29	0.000656688027897919
"CD1363_HC"	"V4-39_J4*02,J5*02"	29	0.0010317347374413
"CD1363_HC"	"V4-59_J2*01"	29	0.0010317347374413
"CD1368"	"V1-46_J2*01"	29	0.00068203198494826
"HC_09_BB"	"V4-30-2_J5*02"	29	0.00107232657890845
"HC_10_BB"	"V1-3_J2*01"	29	0.000532110091743119
"HC_10_BB"	"V3-11_J4*02,J5*02"	29	0.000532110091743119
"HC_10_BB"	"V3-15_J2*01"	29	0.000532110091743119
"HC_10_BB"	"V5-51_J4*02,J5*02"	29	0.000532110091743119
"HC_11_BB"	"V1-24_J5*02"	29	0.000715043025864832
"HC_11_BB"	"V6-1_J6*03"	29	0.000715043025864832
"HC_12_BB"	"V1-69_J4*02,J5*02"	29	0.00142814931547326
"HC_12_BB"	"V3-43_J6*02"	29	0.00142814931547326
"HC_13_BB"	"V3-21_J4*02,J5*02"	29	0.00143685279690829
"HC_13_BB"	"V3-30_J2*01"	29	0.00143685279690829
"HC_13_BB"	"V4-61_J2*01"	29	0.00143685279690829
"HC_14_BB"	"V3-30_J4*02,J5*02"	29	0.00077531814779168
"HC_15_BB"	"V1-2_J2*01"	29	0.00118232224396608
"HC_15_BB"	"V1-69_J4*02,J5*02"	29	0.00118232224396608
"HC_15_BB"	"V2-70_J4*02"	29	0.00118232224396608
"HC_15_BB"	"V4-30-2_J5*02"	29	0.00118232224396608
"HC_16_BB"	"V1-24_J6*02"	29	0.000790169205198768
"HC_16_BB"	"V2-26_J3*02"	29	0.000790169205198768
"HC_16_BB"	"V3-33_J4*02,J5*02"	29	0.000790169205198768
"HC_16_BB"	"V4-31_J2*01"	29	0.000790169205198768
"HC_20_BB"	"V1-18_J2*01"	29	0.000615658967391304
"HC_20_BB"	"V3-64_J6*02"	29	0.000615658967391304
"HC_21_BB"	"V3-13_J6*03"	29	0.000483325277912035
"HC_21_BB"	"V3-33_J2*01"	29	0.000483325277912035
"HC_21_BB"	"V3-64_J4*02,J5*02"	29	0.000483325277912035
"HC_21_BB"	"V4-59_J4*02,J5*02"	29	0.000483325277912035
"HC_22_BB"	"V3-30_J4*02,J5*02"	29	0.000876556643694837
"HC_22_BB"	"V3-48_J4*02,J5*02"	29	0.000876556643694837
"HC_22_BB"	"V3-64_J3*02"	29	0.000876556643694837
"HC_22_BB"	"V3-9_J4*02,J5*02"	29	0.000876556643694837
"HC_23_BB"	"V1-69-2_J4*02"	29	0.000550807217473884
"HC_23_BB"	"V2-70_J6*03"	29	0.000550807217473884
"HC_23_BB"	"V3-48_J2*01"	29	0.000550807217473884
"HC_23_BB"	"V6-1_J3*02"	29	0.000550807217473884
"HC_24_BB"	"V3-66_J5*02"	29	0.000661164561579499
"HC_24_BB"	"V5-51_J2*01"	29	0.000661164561579499
"HC_31_BB"	"V1-69-2_J4*02"	29	0.000923390434948736
"HC_31_BB"	"V2-26_J3*02"	29	0.000923390434948736
"HC_31_BB"	"V3-30_J1*01"	29	0.000923390434948736
"HC_32_BB"	"V2-26_J4*02"	29	0.00188728361317194
"HC_32_BB"	"V3-15_J3*02"	29	0.00188728361317194
