"SUBJECTN"	"GENE"	"SEQ_COUNT"	"SEQ_FREQ"
"HC_10_BB-Healthy#NA"	30	202	0.00370642201834862
"Biotech_093-Celiac#FALSE"	9	201	0.0433003015941405
"Biotech_101-Celiac#FALSE"	NA	201	0.0296985815602837
"HC_31_BB-Healthy#NA"	29	201	0.00640005094567917
"Biotech_079-Celiac#FALSE"	21	200	0.029940119760479
"Biotech_120-Healthy#FALSE"	20	200	0.0265041081367612
"Biotech_072-Healthy#FALSE"	22	199	0.0279259051361212
"BC_10-Healthy#NA"	29	198	0.0050471577874076
"Biotech_081-Celiac#FALSE"	29	198	0.00628591383853456
"Biotech_127-Celiac#M"	8	198	0.0513751946030099
"Biotech_132-Healthy#FALSE"	22	198	0.02647412755716
"Biotech_100-Celiac#FALSE"	29	195	0.00653331993165142
"CD1110-Celiac#FALSE"	31	194	0.00349543251472946
"BC_13-Healthy#NA"	30	193	0.0028062930758717
"Biotech_132-Healthy#FALSE"	23	192	0.0256718812675491
"HC_12_BB-Healthy#NA"	28	192	0.00945533339899537
"Biotech_115-Healthy#M"	28	191	0.013140694874441
"Biotech_103-Celiac#M"	22	190	0.0211534179470051
"Biotech_127-Celiac#M"	5	190	0.0492994291645044
"CD1096-Celiac#FALSE"	24	190	0.0212694503526251
"HC_09_BB-Healthy#NA"	29	190	0.00702558793077947
"Biotech_093-Celiac#FALSE"	18	189	0.0407152089616545
"Biotech_108-Healthy#M"	29	189	0.00443224989447024
"Biotech_127-Celiac#M"	10	189	0.0490399584846912
"CD1187-Celiac#M"	25	189	0.0213270142180095
"BC_16-Healthy#NA"	29	187	0.00362115373443582
"Biotech_101-Celiac#FALSE"	21	187	0.0276300236406619
"HC_22_BB-Healthy#NA"	29	186	0.00562205295611172
"Biotech_120-Healthy#FALSE"	23	185	0.0245163000265041
"BC_18-Healthy#NA"	30	184	0.00362204724409449
"Biotech_127-Celiac#M"	16	183	0.0474831344058121
"CD1113-Celiac#FALSE"	30	183	0.00300937345831278
"CD1205-Celiac#FALSE"	31	182	0.00299351952366854
"Biotech_085-Celiac#M"	14	181	0.0621139327385038
"Biotech_106-Celiac#FALSE"	26	181	0.0180566640063847
"Biotech_083-Celiac#FALSE"	29	180	0.00847457627118644
"Biotech_101-Celiac#FALSE"	20	180	0.0265957446808511
"CD1096-Celiac#FALSE"	22	180	0.0201500055972238
"Biotech_132-Healthy#FALSE"	NA	179	0.0239336809733922
"HC_13_BB-Healthy#NA"	29	179	0.00886885002229599
"Biotech_085-Celiac#M"	13	178	0.0610844200411805
"HC_37_BB-Healthy#NA"	6	176	0.0684824902723735
"Biotech_093-Celiac#FALSE"	19	175	0.0376992675570875
"Biotech_115-Healthy#M"	27	175	0.0120399036807706
"Biotech_120-Healthy#FALSE"	NA	175	0.023191094619666
"Biotech_067-Celiac#FALSE"	29	174	0.0048035778372857
"Biotech_075-Celiac#FALSE"	25	174	0.0233025311370028
"Biotech_132-Healthy#FALSE"	25	174	0.0232651423987164
"Biotech_107-Healthy#FALSE"	29	172	0.00419850123269949
"CD0497-Celiac#FALSE"	29	172	0.00412529380726244
"HC_38_BB-Healthy#NA"	29	172	0.0130639526051952
"CD1096-Celiac#FALSE"	23	171	0.0191425053173626
"Biotech_072-Healthy#FALSE"	25	170	0.0238563008700533
"Biotech_080-Celiac#FALSE"	27	170	0.0133942641033722
"Biotech_085-Celiac#M"	11	170	0.0583390528483185
"Biotech_085-Celiac#M"	15	170	0.0583390528483185
"Biotech_093-Celiac#FALSE"	21	170	0.036622145626885
"Biotech_111-Celiac#FALSE"	29	170	0.00499148511362969
"Biotech_085-Celiac#M"	10	169	0.0579958819492107
"Biotech_085-Celiac#M"	16	168	0.057652711050103
"CD1096-Celiac#FALSE"	25	168	0.0188066718907422
"CD1120-Celiac#FALSE"	29	168	0.00509956289460903
"HC_20_BB-Healthy#NA"	30	168	0.00356657608695652
"BC_13-Healthy#NA"	31	166	0.00241370285282229
"Biotech_120-Healthy#FALSE"	24	166	0.0219984097535118
"CD0838-Celiac#FALSE"	27	166	0.0141228517951336
"Biotech_105-Healthy#FALSE"	28	165	0.0100407716180856
"Biotech_120-Healthy#FALSE"	22	165	0.021865889212828
"HC_21_BB-Healthy#NA"	30	165	0.00274995416743054
"Biotech_072-Healthy#FALSE"	23	164	0.023014313780522
"Biotech_072-Healthy#FALSE"	NA	164	0.023014313780522
"BC_14-Healthy#NA"	31	163	0.00289896313159158
"Biotech_131-Celiac#FALSE"	27	162	0.011632916846187
"CD0838-Celiac#FALSE"	28	162	0.0137825421133231
"CD1113-Celiac#FALSE"	31	162	0.00266403552047361
"Biotech_072-Healthy#FALSE"	24	161	0.0225933202357564
"Biotech_103-Celiac#M"	26	161	0.0179247383656201
"CD1268-Celiac#NA"	29	161	0.00736842105263158
"Biotech_085-Celiac#M"	7	160	0.0549073438572409
"Biotech_072-Healthy#FALSE"	26	159	0.0223126578725793
"Biotech_079-Celiac#FALSE"	23	159	0.0238023952095808
"HC_37_BB-Healthy#NA"	12	158	0.0614785992217899
"Biotech_075-Celiac#FALSE"	24	157	0.0210258470603991
"Biotech_092-Celiac#FALSE"	30	157	0.00342353736453041
"Biotech_099-Healthy#M"	12	157	0.0682905611135276
"HC_36_BB-Healthy#NA"	29	157	0.00605779989967975
"HC_11_BB-Healthy#NA"	30	156	0.00384643834603151
"Biotech_127-Celiac#M"	17	155	0.0402179553710431
"HC_15_BB-Healthy#NA"	29	155	0.00631930854533594
"Biotech_101-Celiac#FALSE"	25	154	0.0227541371158392
"CD1115-Celiac#M"	30	154	0.00452435513249897
"CD1363_HC-Healthy#NA"	29	154	0.00547886722641241
"Biotech_075-Celiac#FALSE"	NA	153	0.0204901566894335
"Biotech_079-Celiac#FALSE"	24	153	0.0229041916167665
"Biotech_093-Celiac#FALSE"	24	153	0.0329599310641965
"CD0844-Celiac#FALSE"	30	153	0.00294672778398367
"Biotech_091-Celiac#FALSE"	27	152	0.0112600933402474
"Biotech_103-Celiac#M"	27	152	0.0169227343576041
"CD1071-Celiac#FALSE"	30	152	0.00366468163078333
"CD1149-Celiac#FALSE"	29	152	0.00921044658546931
"HC_24_BB-Healthy#NA"	30	152	0.003465414253796
"HC_35_BB-Healthy#NA"	30	152	0.00384849098642901
"Biotech_120-Healthy#FALSE"	25	150	0.0198780811025709
"HC_10_BB-Healthy#NA"	31	150	0.00275229357798165
"Biotech_064-Celiac#FALSE"	30	149	0.0043422509762779
"Biotech_075-Celiac#FALSE"	23	149	0.0199544663184679
"Biotech_099-Healthy#M"	14	149	0.0648107872988256
"Biotech_065-Celiac#M"	30	147	0.00326935480283789
"Biotech_101-Celiac#FALSE"	24	147	0.0217198581560284
"Biotech_121-Healthy#FALSE"	29	147	0.007141122176342
"Biotech_129-Celiac#FALSE"	29	147	0.00474071207430341
"CD1368-Celiac#NA"	30	147	0.00345719661335842
"CD1208-Celiac#FALSE"	30	146	0.0031063829787234
"CD1208-Celiac#FALSE"	31	146	0.0031063829787234
"HC_20_BB-Healthy#NA"	31	146	0.00309952445652174
"HC_30_BB-Healthy#NA"	27	146	0.0123289984799865
"HC_37_BB-Healthy#NA"	15	146	0.0568093385214008
"Biotech_093-Celiac#FALSE"	22	145	0.0312365359758725
"Biotech_085-Celiac#M"	6	144	0.0494166094715168
"Biotech_087-Celiac#FALSE"	29	144	0.00409416581371546
"Biotech_093-Celiac#FALSE"	20	143	0.0308056872037915
"Biotech_099-Healthy#M"	13	143	0.062200956937799
"CD1086-Celiac#M"	30	143	0.00338501597822227
"CD1212-Celiac#M"	31	143	0.00368937048503612
"HC_11_BB-Healthy#NA"	31	143	0.00352590181719555
"Biotech_079-Celiac#FALSE"	25	142	0.0212574850299401
"Biotech_080-Celiac#FALSE"	28	142	0.011188150015758
"Biotech_079-Celiac#FALSE"	NA	141	0.0211077844311377
"HC_23_BB-Healthy#NA"	31	140	0.00265906932573599
"Biotech_085-Celiac#M"	9	138	0.0473575840768703
"HC_37_BB-Healthy#NA"	13	138	0.0536964980544747
"Biotech_079-Celiac#FALSE"	22	137	0.0205089820359281
"Biotech_086-Healthy#FALSE"	30	137	0.00320108416281135
"Biotech_097-Celiac#FALSE"	30	137	0.00328434780524057
"BC_12-Healthy#NA"	30	136	0.00338115008825796
"Biotech_132-Healthy#FALSE"	26	136	0.0181842492311806
"CD1129-Celiac#M"	30	136	0.00338898579616247
"Biotech_099-Healthy#M"	11	135	0.058721183123097
"Biotech_101-Celiac#FALSE"	22	135	0.0199468085106383
"HC_35_BB-Healthy#NA"	31	135	0.0034180676524205
"CD1211-Celiac#M"	29	134	0.00338136213379091
"HC_37_BB-Healthy#NA"	8	134	0.0521400778210117
"Biotech_100-Celiac#FALSE"	30	133	0.00445605923543405
"Biotech_101-Celiac#FALSE"	23	133	0.0196513002364066
"Biotech_131-Celiac#FALSE"	28	133	0.00955048111446216
"CD1127-Celiac#M"	30	133	0.00342580429127064
"HC_30_BB-Healthy#NA"	28	133	0.0112312109440973
"Biotech_091-Celiac#FALSE"	28	132	0.0097785021112675
"CD1081-Celiac#FALSE"	30	131	0.00429959301562295
"HC_37_BB-Healthy#NA"	7	131	0.0509727626459144
"CD1125-Celiac#FALSE"	30	130	0.00329472590414882
"BC_11-Healthy#NA"	30	129	0.00248349151955028
"Biotech_090-Celiac#FALSE"	29	129	0.00374640606395028
"CD1212-Celiac#M"	30	129	0.003328173374613
"HC_21_BB-Healthy#NA"	31	129	0.00214996416726388
"Biotech_050-Healthy#M"	30	128	0.00328297724999359
"Biotech_120-Healthy#FALSE"	26	128	0.0169626292075272
"Biotech_127-Celiac#M"	18	128	0.0332122470160872
"CD1129-Celiac#M"	31	128	0.00318963369050586
"Biotech_099-Healthy#M"	6	126	0.0548064375815572
"Biotech_110-Healthy#FALSE"	29	126	0.00499445061043285
"HC_34_BB-Healthy#NA"	7	126	0.0771586037966932
"HC_37_BB-Healthy#NA"	11	126	0.0490272373540856
"Biotech_094-Celiac#M"	30	125	0.00404412954155748
"CD0844-Celiac#FALSE"	31	125	0.00240745733985594
"CD1202-Celiac#FALSE"	30	125	0.00262235928420081
"CD1368-Celiac#NA"	31	125	0.00293979303857008
"HC_37_BB-Healthy#NA"	14	125	0.0486381322957198
"Biotech_127-Celiac#M"	19	124	0.0321743642968345
"HC_32_BB-Healthy#NA"	29	124	0.00806976441494208
"HC_34_BB-Healthy#NA"	6	124	0.0759338640538886
"Biotech_065-Celiac#M"	31	122	0.00271334208126682
"Biotech_085-Celiac#M"	5	122	0.0418668496911462
"Biotech_085-Celiac#M"	8	122	0.0418668496911462
"Biotech_099-Healthy#M"	15	122	0.0530665506742062
"CD1362_HC-Healthy#NA"	30	122	0.00276261860012228
"BC_18-Healthy#NA"	31	121	0.00238188976377953
"Biotech_099-Healthy#M"	17	120	0.0521966072205307
"HC_24_BB-Healthy#NA"	31	120	0.00273585335826
"HC_12_BB-Healthy#NA"	29	119	0.00586033684625234
"HC_16_BB-Healthy#NA"	30	119	0.00324241846271219
"Biotech_075-Celiac#FALSE"	26	118	0.0158028659434847
"Biotech_093-Celiac#FALSE"	23	118	0.025420077552779
"Biotech_101-Celiac#FALSE"	26	118	0.017434988179669
"Biotech_127-Celiac#M"	21	118	0.0306175402179554
"CD1076-Celiac#M"	30	118	0.00306923997294907
"HC_37_BB-Healthy#NA"	16	118	0.0459143968871595
"Biotech_099-Healthy#M"	16	117	0.0508916920400174
"Biotech_106-Celiac#FALSE"	28	117	0.0116719872306464
"CD1096-Celiac#FALSE"	26	117	0.0130975036381955
"BC_10-Healthy#NA"	30	116	0.00295692072393576
"Biotech_093-Celiac#FALSE"	25	116	0.024989228780698
"CD1202-Celiac#FALSE"	31	116	0.00243354941573835
"HC_33_BB-Healthy#NA"	29	116	0.00744544287548139
"Biotech_103-Celiac#M"	28	115	0.0128033845468715
"CD1115-Celiac#M"	31	115	0.00337857688465832
"CD1127-Celiac#M"	31	115	0.00296216160523401
"CD1187-Celiac#M"	26	115	0.0129767546829158
"HC_34_BB-Healthy#NA"	12	115	0.0704225352112676
"Biotech_096-Celiac#FALSE"	30	114	0.00385226235934174
"Biotech_089-Healthy#FALSE"	30	113	0.00351193436101442
"Biotech_097-Celiac#FALSE"	31	113	0.00270898760578237
"Biotech_099-Healthy#M"	8	113	0.0491518051326664
"Biotech_106-Celiac#FALSE"	27	113	0.0112729449321628
"Biotech_045-Healthy#M"	30	112	0.00329994107248085
"CD1086-Celiac#M"	31	112	0.00265120132560066
"Biotech_064-Celiac#FALSE"	31	111	0.00323483126420703
"Biotech_099-Healthy#M"	9	111	0.0482818616789909
"Biotech_111-Celiac#FALSE"	30	111	0.0032591461624288
"Biotech_132-Healthy#FALSE"	28	111	0.0148415563578018
"Biotech_079-Celiac#FALSE"	26	110	0.0164670658682635
"Biotech_086-Healthy#FALSE"	31	110	0.00257021356138137
"Biotech_105-Healthy#FALSE"	29	110	0.00669384774539037
"Biotech_108-Healthy#M"	30	110	0.00257961634069697
"CD1076-Celiac#M"	31	110	0.00286115590698642
"HC_37_BB-Healthy#NA"	9	110	0.0428015564202335
"HC_14_BB-Healthy#NA"	30	109	0.00291412683135494
"HC_37_BB-Healthy#NA"	10	109	0.0424124513618677
"CD1114-Celiac#FALSE"	12	108	0.0651780325890163
"HC_37_BB-Healthy#NA"	5	108	0.0420233463035019
"Biotech_099-Healthy#M"	7	107	0.0465419747716398
"HC_09_BB-Healthy#NA"	30	107	0.00395651530838633
"HC_34_BB-Healthy#NA"	5	106	0.0649112063686467
"Biotech_099-Healthy#M"	10	105	0.0456720313179643
"Biotech_115-Healthy#M"	29	105	0.00722394220846233
"Biotech_127-Celiac#M"	20	105	0.027244421380384
"CD1071-Celiac#FALSE"	31	104	0.00250741374737806
"HC_34_BB-Healthy#NA"	13	104	0.063686466625842
"Biotech_085-Celiac#M"	18	103	0.0353466026080988
"Biotech_072-Healthy#FALSE"	27	102	0.014313780522032
"Biotech_127-Celiac#M"	23	102	0.0264660093409445
"CD1114-Celiac#FALSE"	6	102	0.0615570307785154
"HC_34_BB-Healthy#NA"	9	102	0.0624617268830374
"BC_17-Healthy#NA"	30	100	0.00237586124970302
"Biotech_092-Celiac#FALSE"	31	99	0.00215879107699688
"HC_31_BB-Healthy#NA"	31	99	0.0031522638986181
"Biotech_078-Healthy#FALSE"	29	98	0.00543960923623446
"Biotech_085-Celiac#M"	21	98	0.0336307481125601
"Biotech_127-Celiac#M"	NA	98	0.0254281266216917
"CD1187-Celiac#M"	27	98	0.0110584518167457
"Biotech_085-Celiac#M"	19	97	0.0332875772134523
"Biotech_099-Healthy#M"	18	97	0.0421922575032623
"Biotech_127-Celiac#M"	22	97	0.0251686559418786
"BC_16-Healthy#NA"	30	96	0.00185898801340021
"Biotech_127-Celiac#M"	24	96	0.0249091852620654
"CD1096-Celiac#FALSE"	27	96	0.0107466696518527
"CD1114-Celiac#FALSE"	14	96	0.0579360289680145
"Biotech_107-Healthy#FALSE"	31	95	0.00231893963433983
"Biotech_127-Celiac#M"	25	95	0.0246497145822522
"HC_22_BB-Healthy#NA"	30	95	0.00287147866037964
"HC_37_BB-Healthy#NA"	18	95	0.0369649805447471
"Biotech_072-Healthy#FALSE"	28	94	0.0131911310693236
"Biotech_085-Celiac#M"	17	94	0.032258064516129
"Biotech_096-Celiac#FALSE"	31	94	0.00317642685770283
"HC_37_BB-Healthy#NA"	21	94	0.0365758754863813
"Biotech_067-Celiac#FALSE"	31	93	0.00256742953372167
"Biotech_093-Celiac#FALSE"	NA	93	0.0200344679017665
"Biotech_107-Healthy#FALSE"	30	93	0.00227011985256426
"CD1114-Celiac#FALSE"	11	93	0.056125528062764
"CD1187-Celiac#M"	28	93	0.0104942450914015
"Biotech_129-Celiac#FALSE"	30	92	0.00296697626418989
"HC_34_BB-Healthy#NA"	8	92	0.0563380281690141
"Biotech_081-Celiac#FALSE"	31	91	0.00288898060255881
"BC_11-Healthy#NA"	31	90	0.00173266850201182
"Biotech_050-Healthy#M"	31	90	0.00230834337890174
"CD1114-Celiac#FALSE"	13	90	0.0543150271575136
"HC_36_BB-Healthy#NA"	31	90	0.00347262414631323
"Biotech_081-Celiac#FALSE"	30	89	0.00282548652338169
"Biotech_080-Celiac#FALSE"	29	88	0.0069335014182162
"CD1114-Celiac#FALSE"	15	88	0.0531080265540133
"Biotech_087-Celiac#FALSE"	30	87	0.00247355851245309
"CD1125-Celiac#FALSE"	31	86	0.00217958790582153
"CD1211-Celiac#M"	30	86	0.00217012793661208
"HC_15_BB-Healthy#NA"	30	86	0.00350619699934768
"HC_16_BB-Healthy#NA"	31	86	0.00234326040162393
"HC_37_BB-Healthy#NA"	20	86	0.0334630350194553
"Biotech_067-Celiac#FALSE"	30	85	0.00234657538028325
"Biotech_093-Celiac#FALSE"	26	85	0.0183110728134425
"CD1081-Celiac#FALSE"	31	85	0.00278981226204542
"HC_31_BB-Healthy#NA"	30	85	0.00270648920588423
"HC_37_BB-Healthy#NA"	22	85	0.0330739299610895
"Biotech_045-Healthy#M"	31	84	0.00247495580436064
"Biotech_085-Celiac#M"	22	84	0.0288263555250515
"Biotech_099-Healthy#M"	5	84	0.0365376250543715
"CD1114-Celiac#FALSE"	16	84	0.0506940253470127
"CD1149-Celiac#FALSE"	30	84	0.0050899836393383
"BC_10-Healthy#NA"	31	83	0.00211572775936783
"Biotech_083-Celiac#FALSE"	30	83	0.00390772128060264
"CD1114-Celiac#FALSE"	18	83	0.0500905250452625
"CD1120-Celiac#FALSE"	30	83	0.00251942690626518
"HC_37_BB-Healthy#NA"	17	83	0.032295719844358
"Biotech_120-Healthy#FALSE"	28	82	0.0108666843360721
"CD0838-Celiac#FALSE"	29	82	0.00697634847711417
"HC_22_BB-Healthy#NA"	31	82	0.00247853947527506
"HC_34_BB-Healthy#NA"	14	82	0.0502143294549908
"HC_34_BB-Healthy#NA"	15	82	0.0502143294549908
"Biotech_132-Healthy#FALSE"	27	81	0.0108303249097473
"HC_09_BB-Healthy#NA"	31	81	0.00299511906522704
"HC_14_BB-Healthy#NA"	31	81	0.0021655437921078
"HC_34_BB-Healthy#NA"	10	81	0.0496019595835885
"Biotech_075-Celiac#FALSE"	27	80	0.0107138074193116
"HC_37_BB-Healthy#NA"	25	80	0.0311284046692607
"Biotech_099-Healthy#M"	19	79	0.0343627664201827
"CD1096-Celiac#FALSE"	28	79	0.00884361356767044
"CD1363_HC-Healthy#NA"	30	79	0.00281058773302974
"HC_13_BB-Healthy#NA"	30	79	0.00391418520537086
"HC_37_BB-Healthy#NA"	19	79	0.0307392996108949
"CD0497-Celiac#FALSE"	30	78	0.00187077277306087
"Biotech_085-Celiac#M"	25	77	0.0264241592312972
"Biotech_085-Celiac#M"	20	76	0.0260809883321894
"Biotech_120-Healthy#FALSE"	27	76	0.0100715610919693
"HC_34_BB-Healthy#NA"	16	76	0.0465401102265769
"BC_16-Healthy#NA"	31	75	0.00145233438546891
"BC_17-Healthy#NA"	31	75	0.00178189593727726
"Biotech_090-Celiac#FALSE"	30	75	0.00217814306043621
"Biotech_121-Healthy#FALSE"	30	75	0.00364342968180714
"Biotech_108-Healthy#M"	31	74	0.00173537826555978
"CD1114-Celiac#FALSE"	17	74	0.0446590223295112
"CD1149-Celiac#FALSE"	31	74	0.00448403320608374
"Biotech_089-Healthy#FALSE"	31	73	0.0022687717553456
"Biotech_085-Celiac#M"	23	72	0.0247083047357584
"CD1114-Celiac#FALSE"	8	72	0.0434520217260109
"CD1268-Celiac#NA"	30	72	0.00329519450800915
"HC_36_BB-Healthy#NA"	30	72	0.00277809931705058
"HC_38_BB-Healthy#NA"	30	72	0.00546863132310497
"Biotech_091-Celiac#FALSE"	29	71	0.00525964886287873
"Biotech_099-Healthy#M"	24	71	0.0308829926054806
"Biotech_129-Celiac#FALSE"	31	71	0.00228973168214654
"HC_37_BB-Healthy#NA"	24	71	0.0276264591439689
"HC_30_BB-Healthy#NA"	29	70	0.00591116365478804
"HC_37_BB-Healthy#NA"	23	70	0.0272373540856031
"Biotech_094-Celiac#M"	31	69	0.00223235950693973
"Biotech_101-Celiac#FALSE"	27	69	0.0101950354609929
"CD1114-Celiac#FALSE"	19	69	0.0416415208207604
"BC_12-Healthy#NA"	31	68	0.00169057504412898
"Biotech_127-Celiac#M"	26	68	0.0176440062272963
"HC_34_BB-Healthy#NA"	11	68	0.0416411512553582
"HC_32_BB-Healthy#NA"	30	67	0.00436027593387999
"CD1114-Celiac#FALSE"	9	66	0.03983101991551
"CD1114-Celiac#FALSE"	10	66	0.03983101991551
"CD1120-Celiac#FALSE"	31	66	0.00200339970859641
"Biotech_083-Celiac#FALSE"	31	65	0.00306026365348399
"Biotech_085-Celiac#M"	24	65	0.0223061084420041
"Biotech_099-Healthy#M"	20	65	0.0282731622444541
"Biotech_131-Celiac#FALSE"	29	65	0.00466752836421083
"HC_37_BB-Healthy#NA"	26	65	0.0252918287937743
"Biotech_079-Celiac#FALSE"	27	64	0.00958083832335329
"Biotech_103-Celiac#M"	29	64	0.00712536183478067
"CD1211-Celiac#M"	31	64	0.00161497892957178
"HC_15_BB-Healthy#NA"	31	64	0.00260926288323549
"CD1187-Celiac#M"	29	63	0.00710900473933649
"Biotech_079-Celiac#FALSE"	28	62	0.0092814371257485
"CD1268-Celiac#NA"	31	62	0.00283752860411899
"Biotech_085-Celiac#M"	NA	61	0.0209334248455731
"Biotech_087-Celiac#FALSE"	31	61	0.00173433412942113
"Biotech_093-Celiac#FALSE"	27	61	0.0131408875484705
"Biotech_121-Healthy#FALSE"	31	61	0.00296332280786981
"CD1114-Celiac#FALSE"	5	61	0.0368135184067592
"CD1363_HC-Healthy#NA"	31	61	0.0021702006546179
"Biotech_115-Healthy#M"	30	60	0.00412796697626419
"CD1114-Celiac#FALSE"	7	60	0.0362100181050091
"HC_37_BB-Healthy#NA"	NA	60	0.0233463035019455
"Biotech_075-Celiac#FALSE"	28	59	0.00790143297174233
"Biotech_099-Healthy#M"	21	59	0.0256633318834276
"Biotech_105-Healthy#FALSE"	30	58	0.00352948335666038
"Biotech_111-Celiac#FALSE"	31	58	0.00170297727406189
"Biotech_093-Celiac#FALSE"	28	57	0.0122791900043085
"Biotech_099-Healthy#M"	23	57	0.0247933884297521
"Biotech_101-Celiac#FALSE"	28	57	0.00842198581560284
"Biotech_099-Healthy#M"	25	56	0.0243584167029143
"Biotech_110-Healthy#FALSE"	30	56	0.00221975582685905
"Biotech_110-Healthy#FALSE"	31	56	0.00221975582685905
"CD1114-Celiac#FALSE"	21	56	0.0337960168980085
"Biotech_106-Celiac#FALSE"	29	55	0.00548683160415004
"CD1114-Celiac#FALSE"	26	55	0.0331925165962583
"HC_34_BB-Healthy#NA"	18	55	0.033680342927128
"CD0497-Celiac#FALSE"	31	54	0.00129515038134983
"HC_34_BB-Healthy#NA"	NA	54	0.0330679730557257
"Biotech_100-Celiac#FALSE"	31	53	0.00177572285321808
"HC_13_BB-Healthy#NA"	31	53	0.00262597235297032
"HC_34_BB-Healthy#NA"	17	53	0.0324556031843233
"Biotech_085-Celiac#M"	26	52	0.0178448867536033
"HC_12_BB-Healthy#NA"	30	52	0.00256081946222791
"Biotech_078-Healthy#FALSE"	30	51	0.00283081705150977
"Biotech_099-Healthy#M"	NA	51	0.0221835580687255
"CD1362_HC-Healthy#NA"	31	50	0.00113222073775503
"Biotech_090-Celiac#FALSE"	31	48	0.00139401155867917
"Biotech_120-Healthy#FALSE"	29	48	0.00636098595282269
"CD1114-Celiac#FALSE"	22	48	0.0289680144840072
"Biotech_099-Healthy#M"	26	47	0.0204436711613745
"Biotech_115-Healthy#M"	31	47	0.00323357413140695
"CD1114-Celiac#FALSE"	23	47	0.0283645141822571
"CD0838-Celiac#FALSE"	30	46	0.00391356134082015
"HC_33_BB-Healthy#NA"	30	46	0.00295250320924262
"CD1114-Celiac#FALSE"	24	45	0.0271575135787568
"Biotech_072-Healthy#FALSE"	29	44	0.00617457198989615
"Biotech_078-Healthy#FALSE"	31	44	0.00244227353463588
"HC_34_BB-Healthy#NA"	21	44	0.0269442743417024
"Biotech_080-Celiac#FALSE"	30	43	0.00338796092026473
"Biotech_099-Healthy#M"	22	43	0.0187037842540235
"HC_32_BB-Healthy#NA"	31	42	0.00273330730183522
"HC_34_BB-Healthy#NA"	20	42	0.0257195345988977
"CD1114-Celiac#FALSE"	20	41	0.0247435123717562
"Biotech_079-Celiac#FALSE"	29	40	0.00598802395209581
"CD1114-Celiac#FALSE"	25	40	0.024140012070006
"HC_33_BB-Healthy#NA"	31	40	0.00256739409499358
"HC_34_BB-Healthy#NA"	19	40	0.0244947948560931
"Biotech_101-Celiac#FALSE"	29	39	0.00576241134751773
"Biotech_132-Healthy#FALSE"	29	39	0.00521460088247092
"HC_12_BB-Healthy#NA"	31	39	0.00192061459667093
"HC_30_BB-Healthy#NA"	30	39	0.00329336260766762
"HC_37_BB-Healthy#NA"	27	39	0.0151750972762646
"Biotech_080-Celiac#FALSE"	31	38	0.0029940119760479
"HC_38_BB-Healthy#NA"	31	38	0.00288622208719429
"Biotech_085-Celiac#M"	27	37	0.012697323266987
"HC_34_BB-Healthy#NA"	23	37	0.0226576852418861
"HC_37_BB-Healthy#NA"	28	37	0.0143968871595331
"Biotech_072-Healthy#FALSE"	30	36	0.00505192253718776
"Biotech_127-Celiac#M"	27	35	0.00908147379346134
"HC_30_BB-Healthy#NA"	31	35	0.00295558182739402
"HC_34_BB-Healthy#NA"	24	35	0.0214329454990814
"Biotech_075-Celiac#FALSE"	29	34	0.00455336815320745
"Biotech_093-Celiac#FALSE"	29	34	0.00732442912537699
"CD1114-Celiac#FALSE"	NA	34	0.0205190102595051
"CD1169-Celiac#FALSE"	32	34	0.000555746252799163
"Biotech_127-Celiac#M"	28	33	0.00856253243383498
"Biotech_131-Celiac#FALSE"	30	33	0.0023696682464455
"CD1110-Celiac#FALSE"	32	32	0.000576566187996613
"Biotech_085-Celiac#M"	28	31	0.0106382978723404
"Biotech_091-Celiac#FALSE"	30	31	0.00229646640491888
"Biotech_103-Celiac#M"	30	31	0.00345134713872189
"CD0838-Celiac#FALSE"	31	31	0.00263740003403097
"HC_34_BB-Healthy#NA"	22	31	0.0189834660134721
"CD1096-Celiac#FALSE"	29	30	0.00335833426620396
"Biotech_072-Healthy#FALSE"	31	29	0.00406960426606792
"Biotech_091-Celiac#FALSE"	31	29	0.00214830728202089
"CD1205-Celiac#FALSE"	32	29	0.000476989374650482
"HC_11_BB-Healthy#NA"	32	29	0.000715043025864832
"Biotech_079-Celiac#FALSE"	30	28	0.00419161676646707
"Biotech_099-Healthy#M"	27	28	0.0121792083514572
"Biotech_106-Celiac#FALSE"	30	28	0.00279329608938547
"Biotech_132-Healthy#FALSE"	31	28	0.00374381601818425
"CD1187-Celiac#M"	30	28	0.00315955766192733
"CD1114-Celiac#FALSE"	28	26	0.0156910078455039
"HC_20_BB-Healthy#NA"	32	26	0.000551970108695652
"Biotech_075-Celiac#FALSE"	30	25	0.00334806481853489
"Biotech_105-Healthy#FALSE"	31	25	0.00152132903304327
"CD1096-Celiac#FALSE"	31	25	0.0027986118885033
"CD1114-Celiac#FALSE"	27	25	0.0150875075437538
"CD1187-Celiac#M"	31	25	0.00282103362672083
"HC_11_BB-Healthy#NA"	33	25	0.000616416401607614
"BC_14-Healthy#NA"	32	24	0.000426841197289558
"BC_18-Healthy#NA"	32	24	0.00047244094488189
"Biotech_101-Celiac#FALSE"	31	24	0.00354609929078014
"Biotech_103-Celiac#M"	31	24	0.00267201068804275
"Biotech_127-Celiac#M"	29	24	0.00622729631551635
"Biotech_099-Healthy#M"	28	23	0.0100043497172684
"Biotech_085-Celiac#M"	29	22	0.00754975978037062
"Biotech_106-Celiac#FALSE"	31	22	0.00219473264166002
